student_id,gender,age,subject,exam_score,exam_date,region,grade_level,school,score_status,performance_level
3306,Male,25,Science,91.19,2025-08-16,Priceshire,Year 4,Reese Ltd,Pass,Excellent
1034,Male,23,Math,53.12,2024-12-14,East Kristenhaven,Year 2,Weaver LLC,Pass,Average
4331,Female,20,Math,71.95,2025-01-17,Robinmouth,Year 3,Garcia Ltd,Pass,Good
9943,Female,23,Science,76.21,2025-07-08,Clarkbury,Year 1,Wilson Ltd,Pass,Good
5896,Male,20,Science,68.51,2025-08-14,Alexisside,Year 1,"Miller, Lee and Klein",Pass,Average
4842,Female,24,English,88.16,2025-02-03,Jonesport,Year 1,Adkins Inc,Pass,Excellent
2344,Female,25,Science,97.85,2025-03-24,Lake Michelleville,Year 4,Massey-Watkins,Pass,Excellent
4392,Male,22,History,98.72,2025-03-10,South Dylan,Year 1,"Thompson, Hall and Taylor",Pass,Excellent
5105,Female,23,English,91.81,2024-12-03,Blackburnville,Year 1,Duran Ltd,Pass,Excellent
4128,Female,19,Science,89.07,2025-05-29,Lake Amberview,Year 1,Mccarty-Martinez,Pass,Excellent
9901,Female,25,Computer,81.05,2024-11-18,Lake Jacobfurt,Year 1,Mitchell LLC,Pass,Good
9064,Female,25,Computer,63.3,2025-06-03,New Joseph,Year 4,Chandler PLC,Pass,Average
9557,Female,24,Computer,68.48,2025-02-01,Dawnmouth,Year 2,Hodges-Daniels,Pass,Average
3722,Male,22,Math,69.07,2025-03-25,Sarahchester,Year 3,"Patterson, Wheeler and Porter",Pass,Average
2893,Male,20,English,42.27,2025-06-03,West Rebeccaville,Year 3,"Kent, Rhodes and Butler",Fail,Low
5736,Male,18,English,82.69,2024-12-07,South Micheleport,Year 3,Gonzalez Group,Pass,Good
2326,Male,22,English,79.57,2025-01-20,Port Shannon,Year 4,Miller Group,Pass,Good
2055,Male,25,Math,75.7,2025-10-19,Corystad,Year 1,Davis Ltd,Pass,Good
9074,Male,25,Computer,49.55,2025-06-29,New Denise,Year 4,"Brooks, Colon and Glenn",Fail,Low
8180,Female,22,Computer,45.81,2024-11-28,New Jessicabury,Year 4,"Campbell, Osborn and Davis",Fail,Low
9181,Female,24,Math,56.24,2025-06-28,Williammouth,Year 2,"Atkinson, Burns and Miller",Pass,Average
5800,Male,23,English,54.88,2025-01-17,Amandastad,Year 3,Schwartz and Sons,Pass,Average
3319,Female,24,English,75.33,2025-06-08,Meganmouth,Year 4,Fleming Inc,Pass,Good
4515,Female,24,History,95.35,2025-05-28,East Frank,Year 2,West and Sons,Pass,Excellent
2312,Female,21,Computer,64.55,2025-09-12,Port Courtney,Year 2,"Mcconnell, Soto and Williams",Pass,Average
2126,Male,19,History,70.7,2025-04-23,West Jeremy,Year 2,"Norris, Porter and Todd",Pass,Good
7056,Male,20,English,82.63,2025-10-15,Port Lindafurt,Year 4,"Warren, Wang and Tate",Pass,Good
7253,Female,21,Computer,86.47,2025-04-05,Hansenhaven,Year 4,"Campbell, Mendoza and Poole",Pass,Excellent
7317,Male,19,Computer,94.73,2024-11-28,Kimberlyside,Year 2,Carr-Morales,Pass,Excellent
1745,Female,25,Math,87.97,2025-05-03,Port Kathleen,Year 1,Blankenship-Romero,Pass,Excellent
2652,Male,19,English,50.55,2024-12-18,Lake Travisville,Year 1,Ward-Brown,Pass,Average
8775,Male,22,Computer,77.49,2025-08-08,Thomasfurt,Year 2,"Bond, Ellis and Carroll",Pass,Good
6245,Female,18,Computer,63.48,2025-07-08,Sandersbury,Year 4,"Jackson, Vasquez and Martinez",Pass,Average
1375,Female,18,Science,96.7,2025-10-07,Kevinfort,Year 1,Garcia-Brown,Pass,Excellent
8601,Female,23,Science,48.68,2025-03-07,Port Renee,Year 4,Gomez-Castillo,Fail,Low
4223,Female,25,Math,49.34,2024-12-08,West Melvinberg,Year 1,"Wilson, Pittman and Morgan",Fail,Low
5951,Female,19,History,87.54,2024-12-20,North Jaclynville,Year 4,"Evans, Stevens and Rubio",Pass,Excellent
7226,Male,25,Science,79.6,2025-10-19,Port Michael,Year 2,"Lee, Mcmahon and Munoz",Pass,Good
4816,Female,18,Computer,85.69,2025-07-03,South Johntown,Year 4,Walker-Collins,Pass,Excellent
6996,Male,23,English,96.64,2025-03-01,Dustinbury,Year 2,Perez-Harrison,Pass,Excellent
5934,Female,18,Science,66.35,2025-05-23,New Rachelville,Year 4,"Richard, Stevenson and Hernandez",Pass,Average
3391,Female,24,Science,42.7,2024-12-26,New Marcia,Year 2,"Wilson, Davis and Reed",Fail,Low
1367,Male,25,Science,51.75,2025-05-20,New Kayla,Year 1,King Group,Pass,Average
2663,Female,20,History,71.24,2024-11-04,Clarkland,Year 3,David Ltd,Pass,Good
2493,Female,24,History,49.21,2025-10-19,South Kimberlyview,Year 3,Morris-Townsend,Fail,Low
4532,Male,25,English,53.72,2025-08-05,New Courtney,Year 2,Cardenas and Sons,Pass,Average
2998,Male,24,History,86.19,2025-09-08,West Cindyhaven,Year 2,"Anderson, Castro and Griffin",Pass,Excellent
7611,Female,22,History,99.19,2024-11-30,Tyronechester,Year 1,"Mendoza, Duncan and Walter",Pass,Excellent
3948,Male,21,Computer,85.36,2024-11-24,Lake Jefferyside,Year 2,Young LLC,Pass,Excellent
9378,Female,18,Science,75.89,2025-07-16,Kimberlyville,Year 2,"Manning, Martinez and Kaiser",Pass,Good
3113,Female,21,History,97.24,2025-05-12,Johnstonview,Year 4,"Bruce, Weiss and Bryant",Pass,Excellent
8076,Female,18,English,62.26,2025-04-22,Clarkmouth,Year 4,"Johnson, Bowen and Turner",Pass,Average
6352,Male,22,Science,78.14,2024-10-21,Deborahchester,Year 4,Velasquez-Mcdonald,Pass,Good
4631,Female,21,English,71.63,2025-03-13,New Derek,Year 4,"Wu, Baker and Meyer",Pass,Good
8899,Female,18,History,76.85,2025-06-17,Herreratown,Year 3,Bullock-Thomas,Pass,Good
3362,Female,25,History,96.94,2025-02-18,Geraldchester,Year 1,Grant-Smith,Pass,Excellent
6058,Male,18,History,87.14,2025-03-08,Port Nicoletown,Year 2,"Morton, Benson and Gregory",Pass,Excellent
1682,Female,18,History,55.65,2025-10-09,Lewisberg,Year 3,"Brown, Carter and Parks",Pass,Average
6543,Female,25,English,63.06,2024-10-21,Reginamouth,Year 4,Foster-Lucas,Pass,Average
1819,Male,25,Math,49.78,2025-03-18,North Jason,Year 4,Rodriguez-Jones,Fail,Low
1620,Male,25,English,60.76,2025-07-20,South Zachary,Year 1,Price PLC,Pass,Average
8685,Male,23,History,58.3,2025-08-30,Lake Cathyfort,Year 1,Jones-Zamora,Pass,Average
9689,Male,19,Science,84.3,2025-07-14,Lake Paul,Year 3,Lee-Anderson,Pass,Good
5985,Male,19,English,76.34,2025-02-20,New Joanna,Year 3,Kirk-Mclean,Pass,Good
9377,Female,21,Math,52.36,2025-01-11,West Veronicaburgh,Year 3,"Perkins, Young and Garcia",Pass,Average
2210,Male,20,Math,67.69,2025-04-14,South Jeffreyland,Year 4,Jones PLC,Pass,Average
4325,Female,24,English,97.48,2025-09-09,East Juanfurt,Year 2,Kane LLC,Pass,Excellent
6705,Male,23,Science,67.01,2024-12-25,Daltonville,Year 2,"Bell, Hill and Atkins",Pass,Average
1645,Male,18,Science,57.76,2025-02-13,South Dianafurt,Year 1,"Gregory, Pena and Stout",Pass,Average
7039,Female,25,Science,51.09,2025-02-11,Barbarashire,Year 4,Williams PLC,Pass,Average
5191,Male,19,Science,67.37,2025-02-13,East Ann,Year 2,"Palmer, Morris and Allen",Pass,Average
8781,Male,18,Computer,76.0,2025-04-05,North Thomas,Year 2,Cervantes-Ryan,Pass,Good
8908,Female,23,History,57.61,2024-11-12,New Rebecca,Year 1,Boyd PLC,Pass,Average
7289,Female,19,Math,96.07,2024-10-26,Lake Nathanberg,Year 4,"Carroll, Rogers and Taylor",Pass,Excellent
5623,Female,25,History,69.88,2025-07-13,Markhaven,Year 2,Chambers-Tanner,Pass,Average
2949,Female,19,Math,67.98,2025-05-21,Emilychester,Year 1,Bishop and Sons,Pass,Average
3772,Male,21,Science,83.94,2024-11-21,North Charleston,Year 1,"Williams, Reed and Foster",Pass,Good
9763,Female,19,History,97.94,2024-12-21,Gabrielashire,Year 3,Cordova and Sons,Pass,Excellent
2196,Male,23,Math,97.86,2025-08-26,East Joshua,Year 1,"Holloway, Bryant and Clark",Pass,Excellent
3971,Female,24,English,59.13,2024-10-27,Kristinland,Year 1,Perry PLC,Pass,Average
4915,Male,21,English,40.87,2025-07-07,Port Ronaldmouth,Year 4,Hill PLC,Fail,Low
4626,Female,19,Science,73.56,2024-10-26,Kimberlyport,Year 1,Hodge Inc,Pass,Good
1468,Male,23,Science,73.25,2025-05-12,East Royberg,Year 2,Reyes-Saunders,Pass,Good
9441,Female,21,Math,57.49,2024-12-04,Stephensville,Year 3,Patterson and Sons,Pass,Average
9141,Female,21,Science,48.72,2025-05-20,Port Cassiehaven,Year 4,Miller Group,Fail,Low
8753,Female,23,Computer,54.0,2025-05-27,South Elizabethmouth,Year 1,"Anderson, Garza and Johnson",Pass,Average
8509,Female,22,Science,44.94,2025-07-09,West Samuel,Year 1,Humphrey-Stark,Fail,Low
2778,Male,23,Computer,67.12,2025-07-20,South Teresa,Year 1,Brandt-Hebert,Pass,Average
3576,Male,18,Science,90.83,2024-11-25,Kristaville,Year 2,"Rangel, Klein and Romero",Pass,Excellent
7154,Male,21,English,61.87,2025-07-26,East Teresa,Year 2,Salazar Ltd,Pass,Average
3255,Female,18,Science,85.35,2025-08-12,West Steven,Year 2,Anderson-Castro,Pass,Excellent
3378,Female,24,Computer,65.9,2025-02-17,Ericfort,Year 3,Cardenas Group,Pass,Average
7976,Female,25,Science,93.89,2025-07-28,Howeshire,Year 3,Gaines-Arnold,Pass,Excellent
7962,Female,24,Computer,44.7,2025-09-15,New Ryan,Year 2,"Wolf, Steele and Stephens",Fail,Low
1975,Female,24,English,49.78,2024-11-29,New Monica,Year 4,Wallace and Sons,Fail,Low
1871,Male,22,History,44.91,2025-04-17,Duffystad,Year 2,Franco-Johnson,Fail,Low
9092,Male,25,History,57.58,2025-02-08,Jennifermouth,Year 4,Rogers-Berg,Pass,Average
4585,Female,21,English,86.79,2025-07-28,West Jeffreyview,Year 4,"Guerra, Johnson and Miller",Pass,Excellent
6377,Male,21,Computer,91.84,2025-03-26,North Allenborough,Year 3,Perkins and Sons,Pass,Excellent
4727,Male,19,Math,65.03,2025-05-22,North Caroline,Year 3,Weaver Inc,Pass,Average
9458,Female,19,Computer,67.02,2024-10-22,South Catherinemouth,Year 1,Downs PLC,Pass,Average
9736,Male,20,History,40.89,2024-11-20,South Thomas,Year 3,Lambert-Powell,Fail,Low
6708,Male,22,Science,48.26,2024-11-14,West Kennethberg,Year 3,"Fox, Jones and Parker",Fail,Low
1209,Male,23,Math,82.52,2024-11-09,East Bonnieshire,Year 4,George-Noble,Pass,Good
8736,Female,24,Science,82.02,2024-12-31,New Evelyn,Year 1,Lowe Inc,Pass,Good
7746,Female,23,History,65.0,2025-10-15,Port Stephenmouth,Year 2,Torres-Martinez,Pass,Average
3045,Female,20,History,88.28,2024-11-09,Russellport,Year 1,"Daniels, Anderson and Stevens",Pass,Excellent
8977,Female,19,English,60.83,2024-11-24,Lake Frank,Year 1,"Lopez, Love and Garza",Pass,Average
8661,Female,24,History,73.74,2025-03-03,Lake Thomas,Year 1,Brown-Williamson,Pass,Good
6475,Female,21,English,73.18,2025-08-04,South Jessica,Year 3,Livingston and Sons,Pass,Good
2771,Female,25,Computer,44.3,2025-05-06,Seanbury,Year 1,Wise and Sons,Fail,Low
1946,Male,25,Computer,79.43,2025-05-24,Patricialand,Year 4,Austin Ltd,Pass,Good
7506,Female,24,Science,52.84,2025-02-12,Rodriguezfurt,Year 1,Compton LLC,Pass,Average
4760,Male,23,Math,96.62,2025-03-19,Mendezland,Year 3,Love-Martin,Pass,Excellent
6999,Male,19,English,44.32,2025-10-12,East Jennifershire,Year 3,Hall PLC,Fail,Low
9663,Female,25,Math,49.07,2025-06-20,Tonyachester,Year 2,"Hubbard, Shelton and Gibbs",Fail,Low
2477,Female,25,Computer,68.35,2025-09-28,Josephmouth,Year 2,Powell LLC,Pass,Average
5368,Female,25,English,72.69,2025-10-15,Maryfurt,Year 1,Gilbert and Sons,Pass,Good
3642,Female,24,Math,87.8,2025-02-10,New Mariaton,Year 2,Williams-Krueger,Pass,Excellent
5075,Female,25,History,87.59,2025-04-19,Clarketon,Year 1,"Hines, Harris and Walker",Pass,Excellent
5818,Male,19,Math,81.4,2025-05-16,Hudsonchester,Year 2,"Phillips, Hudson and Smith",Pass,Good
7537,Male,19,Math,42.9,2025-02-17,Ortiztown,Year 2,Simpson Group,Fail,Low
1243,Female,21,Science,68.58,2025-10-21,North Margaret,Year 3,Evans-Jordan,Pass,Average
5864,Male,23,Computer,80.13,2025-10-11,Lake Bethberg,Year 2,Williams LLC,Pass,Good
8744,Male,24,Computer,91.05,2024-12-23,Mooreborough,Year 4,Allen-Campbell,Pass,Excellent
5433,Female,19,Science,90.2,2025-04-20,Lake Cindyburgh,Year 2,Solis Ltd,Pass,Excellent
7263,Male,25,History,86.2,2025-07-18,West Nancybury,Year 3,Jones-Conway,Pass,Excellent
7988,Female,19,Math,84.26,2025-05-23,East Jeffreyberg,Year 2,"Lee, Hayden and Riddle",Pass,Good
3685,Male,25,English,76.46,2025-07-15,Port Michael,Year 3,Nelson LLC,Pass,Good
1377,Male,21,Math,41.7,2025-08-09,Dianeborough,Year 1,"Ferrell, Lopez and George",Fail,Low
7352,Male,21,English,83.05,2025-07-07,South Gerald,Year 4,Chan-Jacobs,Pass,Good
4620,Male,25,English,87.2,2025-08-08,Kathleenville,Year 3,"Willis, Ramirez and Randolph",Pass,Excellent
1019,Female,25,Math,64.51,2025-05-05,Perkinsbury,Year 3,Gray Group,Pass,Average
9351,Male,19,Math,76.04,2024-12-29,Lake Meganview,Year 3,Torres PLC,Pass,Good
2839,Male,18,History,54.24,2025-10-12,Amberbury,Year 3,"Maynard, Burke and Stevens",Pass,Average
3679,Male,19,Math,61.34,2025-01-03,New Jennifermouth,Year 3,"Johnson, Johnson and Johnston",Pass,Average
8316,Female,19,English,65.93,2025-04-27,Tuckerland,Year 3,Barnes and Sons,Pass,Average
3945,Male,18,English,84.04,2025-01-23,Port Dillon,Year 2,"Norton, Kennedy and Turner",Pass,Good
5538,Female,25,Math,45.58,2025-10-09,East Francisco,Year 2,Barr PLC,Fail,Low
6741,Male,25,History,57.26,2025-07-23,Wilcoxbury,Year 4,Watson-Brooks,Pass,Average
5445,Female,19,Computer,96.22,2025-05-24,Christopherbury,Year 3,"Hernandez, Flynn and Anderson",Pass,Excellent
5273,Male,23,English,80.57,2025-04-05,New Staceyhaven,Year 2,"Willis, Zamora and Wilson",Pass,Good
8194,Male,24,Science,60.17,2025-04-29,West Jason,Year 4,"Richard, Montes and Mckinney",Pass,Average
2922,Male,25,Computer,58.84,2025-08-20,West Michelle,Year 2,Clark Ltd,Pass,Average
9984,Female,21,Science,47.78,2025-01-25,West Samantha,Year 1,"Graham, Adkins and Cox",Fail,Low
9322,Male,20,Computer,57.51,2025-08-22,West Samuelland,Year 2,Thompson-Robertson,Pass,Average
4877,Female,22,Science,50.56,2025-09-11,Kevinbury,Year 2,Lewis Inc,Pass,Average
6861,Female,21,Math,62.19,2025-10-11,Muellerborough,Year 1,Anderson-Martinez,Pass,Average
8504,Female,20,Science,42.19,2025-09-03,South Michelle,Year 3,Ramirez-Davidson,Fail,Low
7502,Female,21,Science,56.47,2025-03-16,Rhondabury,Year 4,Hart Ltd,Pass,Average
2296,Female,18,English,61.52,2025-10-05,East Robert,Year 1,Myers-Jones,Pass,Average
4131,Female,21,Computer,83.13,2025-02-28,Shermanland,Year 3,"Fernandez, Smith and Howard",Pass,Good
1898,Female,23,History,89.98,2025-10-05,Leeshire,Year 3,Collins-Jimenez,Pass,Excellent
1656,Male,20,History,53.59,2024-11-18,Mcknighthaven,Year 2,Baker-Mendez,Pass,Average
1770,Female,18,English,91.68,2024-11-25,Adamshire,Year 1,"Hurley, Pruitt and Goodman",Pass,Excellent
2011,Female,24,Math,50.62,2025-03-06,Lake Michael,Year 3,Wright Inc,Pass,Average
8867,Female,25,Math,57.42,2025-01-18,West Feliciaburgh,Year 3,"Kelley, Miller and Sims",Pass,Average
6869,Male,21,History,97.72,2025-09-05,West Joseph,Year 3,Park-Campbell,Pass,Excellent
5367,Female,25,Science,92.71,2025-05-29,West Katie,Year 1,"Arnold, Moore and Burch",Pass,Excellent
6853,Male,22,Math,53.49,2025-05-17,West John,Year 3,Walker Ltd,Pass,Average
5631,Female,19,Math,98.22,2025-03-02,Port Kariland,Year 4,Stephens-Carroll,Pass,Excellent
5650,Male,22,History,58.3,2025-10-20,Rosalesborough,Year 2,Ramirez-Henderson,Pass,Average
2887,Male,19,Math,42.43,2025-01-18,North Alicia,Year 2,Wilson-Gutierrez,Fail,Low
6714,Female,20,English,95.56,2025-09-18,South Marystad,Year 2,"Gonzalez, Fernandez and Moore",Pass,Excellent
4183,Female,22,History,92.07,2024-11-30,Amyside,Year 1,"Brown, Sandoval and Newton",Pass,Excellent
7222,Male,19,Science,81.07,2024-10-28,Pricehaven,Year 3,Barr and Sons,Pass,Good
4092,Female,25,Computer,69.9,2025-06-17,Wernerfort,Year 3,Rodriguez LLC,Pass,Average
1488,Female,20,English,97.81,2025-06-03,Bergerchester,Year 2,"Jensen, Mcguire and Francis",Pass,Excellent
9710,Male,21,English,47.04,2025-05-18,Lake Maryland,Year 3,"Hardy, Marshall and Miller",Fail,Low
6171,Male,20,Science,57.64,2025-03-28,Barnettton,Year 3,Williams-Lane,Pass,Average
2714,Female,18,Computer,71.45,2025-05-13,Sabrinaside,Year 3,"Johnson, Rogers and Williams",Pass,Good
3200,Male,20,Math,75.61,2024-10-21,Charleshaven,Year 4,"King, Pacheco and Cook",Pass,Good
6972,Female,21,Computer,60.32,2025-10-02,South Melissaside,Year 2,Cummings LLC,Pass,Average
6192,Male,19,Science,93.08,2025-07-14,Fritzberg,Year 1,"Carroll, Robertson and Gutierrez",Pass,Excellent
3144,Male,23,Computer,74.47,2024-11-18,West Susanbury,Year 1,Taylor-Sharp,Pass,Good
4921,Female,19,Computer,88.0,2025-05-17,North Jessica,Year 3,Nguyen and Sons,Pass,Excellent
5732,Female,21,History,99.49,2024-12-12,Andrewview,Year 1,Turner Inc,Pass,Excellent
7103,Female,18,Science,94.36,2024-11-22,North Martin,Year 4,"Jones, Thomas and Hunt",Pass,Excellent
7257,Male,21,Computer,77.39,2025-08-15,Curryton,Year 4,Roberson Group,Pass,Good
2433,Male,25,Math,84.42,2025-02-09,West Christopher,Year 3,"Massey, Smith and Webb",Pass,Good
2169,Male,25,Science,75.93,2025-05-13,East Jeremymouth,Year 4,Armstrong PLC,Pass,Good
5478,Male,23,History,51.94,2025-09-09,Port April,Year 1,Pruitt Ltd,Pass,Average
5164,Male,21,Math,49.15,2025-03-05,Suzannefort,Year 3,Osborn-Mason,Fail,Low
2037,Female,23,Science,74.71,2024-11-16,North Danielfurt,Year 1,"Yang, Woodward and Ali",Pass,Good
2310,Male,25,History,50.44,2024-10-29,East Hollyhaven,Year 1,Hamilton-Chavez,Pass,Average
3970,Female,19,English,91.58,2025-08-02,Darleneview,Year 3,Peters LLC,Pass,Excellent
4654,Male,22,Science,78.07,2024-11-22,Nguyenhaven,Year 1,"Drake, Thomas and Jones",Pass,Good
2482,Female,23,History,54.29,2025-04-23,Taylorview,Year 2,Nolan-Sanchez,Pass,Average
4746,Male,24,Computer,76.46,2025-03-20,Garciaside,Year 2,"Sharp, Parks and Howell",Pass,Good
6018,Female,18,Computer,75.54,2025-04-14,Bentleyberg,Year 1,Ramsey-Escobar,Pass,Good
7224,Female,25,Computer,89.03,2025-01-26,New Dianeburgh,Year 1,Morales Inc,Pass,Excellent
7152,Male,25,History,86.44,2024-10-31,South David,Year 4,"Best, Compton and Baker",Pass,Excellent
8936,Male,19,English,61.09,2024-11-22,Port Angela,Year 3,Le LLC,Pass,Average
6002,Male,23,Science,66.09,2025-07-04,Burkebury,Year 1,Oneill Ltd,Pass,Average
5239,Female,24,Math,61.4,2025-02-28,Lake Alexmouth,Year 4,Sims LLC,Pass,Average
7074,Male,20,History,60.29,2025-04-30,Smithtown,Year 4,"Baker, Holt and Mcmillan",Pass,Average
2076,Male,18,Math,45.26,2024-12-17,West Robertland,Year 2,"Esparza, Cox and Mcdaniel",Fail,Low
8714,Female,23,History,40.04,2025-10-06,Carolside,Year 4,"Hunter, Hansen and Schneider",Fail,Low
9117,Female,19,Computer,46.21,2025-05-11,Feliciamouth,Year 2,Harris-Collier,Fail,Low
7854,Male,22,History,71.24,2024-12-18,South Ricardoville,Year 2,Smith PLC,Pass,Good
2897,Male,25,English,73.26,2025-05-19,Mezachester,Year 1,Jenkins Inc,Pass,Good
2364,Male,20,Math,53.75,2025-06-13,New Jeffreyport,Year 1,"Parker, Cruz and Smith",Pass,Average
9796,Female,22,Science,50.68,2025-03-22,Jimenezshire,Year 4,Baker-Simmons,Pass,Average
8399,Female,25,English,72.04,2025-08-05,Fowlerport,Year 2,Wolfe PLC,Pass,Good
2144,Male,24,English,99.7,2025-09-18,New Sarafurt,Year 4,"Martin, Garner and Walker",Pass,Excellent
7529,Male,21,English,93.53,2025-09-10,Lake Nicole,Year 3,Simpson Ltd,Pass,Excellent
5315,Male,18,Math,46.35,2025-03-21,Higginsborough,Year 3,Jones-Williams,Fail,Low
6689,Male,24,Math,54.55,2025-08-29,North Dominic,Year 3,Cordova PLC,Pass,Average
5026,Female,25,Computer,53.16,2025-01-28,East Stephen,Year 4,Johnson Inc,Pass,Average
6532,Male,19,Computer,73.32,2025-02-25,South Davidport,Year 3,Cline-Salinas,Pass,Good
8142,Female,22,Science,62.74,2024-12-06,North Jamesbury,Year 2,Huff Ltd,Pass,Average
8652,Female,19,History,74.22,2025-05-07,Kellyborough,Year 4,Davis-Wright,Pass,Good
7305,Female,24,English,50.51,2024-11-27,East Isaiahberg,Year 1,"Martin, Williams and Roberts",Pass,Average
3656,Female,23,History,90.42,2024-11-12,East Tonyafort,Year 2,Moran Inc,Pass,Excellent
6210,Female,24,English,47.22,2025-09-05,Angelaside,Year 3,Williams-Martinez,Fail,Low
4308,Male,23,Computer,48.47,2025-10-11,West Sierraborough,Year 4,"Lewis, Gomez and Crawford",Fail,Low
1296,Male,24,Science,52.64,2025-02-11,Youngport,Year 3,Dixon-Smith,Pass,Average
9744,Female,20,History,86.27,2025-03-05,Jacobshire,Year 2,Melendez Group,Pass,Excellent
8440,Female,22,Computer,74.56,2025-10-02,Port Danielfort,Year 3,Lozano PLC,Pass,Good
4887,Male,22,Science,92.55,2025-09-12,Shanefurt,Year 3,Giles-Hudson,Pass,Excellent
3451,Male,20,Computer,96.08,2024-12-28,Martinezshire,Year 3,Robertson Inc,Pass,Excellent
6485,Male,22,Math,69.94,2025-01-11,Joycefort,Year 1,Moss PLC,Pass,Average
1097,Male,25,English,45.95,2025-08-26,Escobarchester,Year 2,"Johnson, Smith and Murphy",Fail,Low
2250,Male,18,History,45.37,2025-03-04,Lake Sarah,Year 1,Duncan Ltd,Fail,Low
4771,Male,22,Math,41.72,2025-07-11,Haleyside,Year 2,"Bell, Meyer and Luna",Fail,Low
6167,Female,18,Science,42.27,2025-09-11,Lake Beth,Year 3,Hughes-Mckinney,Fail,Low
2193,Male,23,English,73.15,2025-01-03,Walkerview,Year 3,Wheeler Inc,Pass,Good
7899,Female,20,History,49.33,2024-12-18,Lake Williamside,Year 1,Perkins-Moran,Fail,Low
6336,Male,19,Computer,62.79,2025-09-29,North Debraland,Year 3,Gardner PLC,Pass,Average
9800,Female,24,History,93.96,2025-02-06,Peggyfurt,Year 1,Alvarado Inc,Pass,Excellent
6203,Male,18,Math,97.41,2024-11-28,Matthewchester,Year 1,Wright-Ferguson,Pass,Excellent
5459,Male,19,Computer,72.15,2025-06-04,Coxville,Year 2,"Hayes, Michael and Lane",Pass,Good
7687,Female,20,Math,43.51,2025-01-09,Pattyburgh,Year 3,"Burke, Cordova and Flores",Fail,Low
6852,Female,19,Math,43.53,2025-09-25,South Jessicafurt,Year 3,"Mcclure, Miller and Smith",Fail,Low
1882,Female,21,History,59.3,2025-04-16,Charlesbury,Year 1,"Mcmillan, Garcia and Matthews",Pass,Average
8446,Female,20,English,69.73,2025-07-12,Shepherdshire,Year 2,Mercado-Turner,Pass,Average
4998,Male,23,Science,89.93,2025-04-09,Nicoleberg,Year 3,"Johnson, Morrison and Koch",Pass,Excellent
